t,ax,ay,az,magnitud,etiqueta,registro
3.205872083,1.1587047207423051,-1.0417628114351218,1.8077348359658079,2.386581576716798,correr,correr/correr_014
3.215828083,1.3107166346855788,-2.9713972186607776,1.5310653020839378,3.5904512929089947,correr,correr/correr_014
3.225785083,1.4465136137508494,-4.731322873482387,1.2136412111283759,5.09418715373251,correr,correr/correr_014
3.235741083,1.5376780541004957,-6.298610067891267,0.8655640853210305,6.5411118146077545,correr,correr/correr_014
3.245697083,1.5608194779834608,-7.658819013284742,0.4974579682334439,7.8320578746114595,correr,correr/correr_014
3.255653083,1.5007843688014493,-8.802365525563024,0.1199669365822218,8.930195106106703,correr,correr/correr_014
3.265610083,1.3526751863942603,-9.721211540376434,-0.256736025450311,9.818227811545153,correr,correr/correr_014
3.275566083,1.1224941047430528,-10.406384657327758,-0.6232995743538076,10.485291460462085,correr,correr/correr_014
3.285522083,0.8264112798453368,-10.846701103425683,-0.9712877458433683,10.921413842343721,correr,correr/correr_014
3.295478083,0.48880880771633006,-11.028889033693641,-1.2929558267134498,11.115172609449715,correr,correr/correr_014
3.305435083,0.13936210681267008,-10.93910373392005,-1.5807307347267767,11.053602216200323,correr,correr/correr_014
3.315391083,-0.19050562937388413,-10.565618074824568,-1.8265090316071881,10.724025034492664,correr,correr/correr_014
3.325347083,-0.47141385535626934,-9.902286515213484,-2.020962890796814,10.117400864766529,correr,correr/correr_014
3.335303083,-0.6796525613863162,-8.952242142636734,-2.1530911562254005,9.232571067238863,correr,correr/correr_014
3.345260083,-0.8002372668635068,-7.731211637389419,-2.2102567433219216,8.0806712553341,correr,correr/correr_014
3.355216083,-0.8290092416283802,-6.269834511605794,-2.178904682542133,6.689223179206413,correr,correr/correr_014
3.365172083,-0.7734706657615702,-4.6144557783053175,-2.0460537284833236,5.106642229544722,correr,correr/correr_014
3.375128083,-0.6521665163344453,-2.8260246569803558,-1.801503553888601,3.4142571053688977,correr,correr/correr_014
3.385085083,-0.4925944171477269,-0.9769703007390618,-1.4405155988732108,1.8089238289459086,correr,correr/correr_014
3.395041083,-0.32782351883374206,0.8537751511937554,-0.9665393395534123,1.3306384043761863,correr,correr/correr_014
3.404997083,-0.192204906354557,2.5871080526735746,-0.39341511954630637,2.6238990564659406,correr,correr/correr_014
3.414953083,-0.11672539771463811,4.150644740163592,0.25354930676870663,4.160019690876743,correr,correr/correr_014
3.424910083,-0.12466066186699702,5.485193521852894,0.9381113952916238,5.566232230402363,correr,correr/correr_014
3.434866083,-0.22819110500585765,6.549824660912078,1.6154472730801275,6.749958826629821,correr,correr/correr_014
3.444822083,-0.42653295060757923,7.3247602721300975,2.236176208707284,7.670366838588482,correr,correr/correr_014
3.454778083,-0.7059104288041375,7.811677809838422,2.75154628850411,8.31213731335071,correr,correr/correr_014
3.464735083,-1.041390429506262,8.03146367038284,3.1190060995311546,8.67854260600587,correr,correr/correr_014
3.474691083,-1.400282291912723,8.019853128133814,3.3072880176648867,8.787319769171473,correr,correr/correr_014
3.484647083,-1.7465445367956876,7.821664530459229,3.30021814900429,8.66719641389718,correr,correr/correr_014
3.494603083,-2.045495336049746,7.4844517970522855,3.098707350105257,8.354822386729523,correr,correr/correr_014
3.504560083,-2.2681187431903402,7.052382637526978,2.720693152251439,7.891934789898556,correr,correr/correr_014
3.514516083,-2.394379698686854,6.561043265061511,2.1991209300879917,7.3223272074282395,correr,correr/correr_014
3.524472083,-2.415167305928803,6.0337094918389,1.5783172518442996,6.688031750448228,correr,correr/correr_014
3.534429083,-2.3327288302576776,5.479432628864954,0.9092819438565731,6.024333936893674,correr,correr/correr_014
3.544385083,-2.159688707188036,4.893085957107317,0.2444982981329939,5.35409421969639,correr,correr/correr_014
3.554341083,-1.9169284642732591,4.257320533778809,-0.36714938639771233,4.683395300036922,correr,correr/correr_014
3.564297083,-1.6307111154184177,3.5461981761175685,-0.8848263556420587,4.002206632082801,correr,correr/correr_014
3.574254083,-1.3294620922902127,2.730109695093055,-1.2791399859737995,3.2950216244806065,correr,correr/correr_014
3.584210083,-1.0405813196191913,1.7814523083590008,-1.5341751120696467,2.5710066285779862,correr,correr/correr_014
3.594166083,-0.787586048709656,0.6804397238299856,-1.648028398069228,1.9491761343528042,correr,correr/correr_014
3.604122083,-0.5878041692549206,-0.5796318165214382,-1.6318752284312883,1.828798388364633,correr,correr/correr_014
3.614079083,-0.45077299146323374,-1.9883139716451488,-1.5077784418375948,2.5357414239906686,correr,correr/correr_014
3.624035083,-0.3774483266162278,-3.5156696513179413,-1.3055888094098491,3.769212447676521,correr,correr/correr_014
3.633991167,-0.3602797411789248,-5.112006116136824,-1.0593622693657716,5.2330351079540876,correr,correr/correr_014
3.643947167,-0.38414828406763996,-6.709767602840669,-0.8037172772707434,6.768641861560252,correr,correr/correr_014
3.653904167,-0.4280909361707653,-8.227430844888922,-0.570490260957349,8.258289126381346,correr,correr/correr_014
3.663860167,-0.4676596524363646,-9.57504124157082,-0.3859480838473088,9.594220982014349,correr,correr/correr_014
3.673816167,-0.4776954189358108,-10.66088445171985,-0.268715817150584,10.674964093456296,correr,correr/correr_014
3.683772167,-0.4352516018806594,-11.39871243575044,-0.22849760086269386,11.409307617181309,correr,correr/correr_014
3.693729167,-0.3223830488368764,-11.71492762702913,-0.2656143774500289,11.722372248577328,correr,correr/correr_014
3.703685167,-0.12852812759925575,-11.555160756571878,-0.37134923558829935,11.561840677183497,correr,correr/correr_014
3.713641167,0.14775511967561117,-10.889740559327297,-0.5290672436484576,10.903586252841315,correr,correr/correr_014
3.723597167,0.49788825108562185,-9.717631068418116,-0.7160485439584564,9.756688567836894,correr,correr/correr_014
3.733554167,0.9033395372167791,-8.068492978074676,-0.9059289767962054,8.169290579220354,correr,correr/correr_014
3.743510167,1.3367296190896778,-6.002607646775842,-1.0715742268959718,6.242308544074952,correr,correr/correr_014
3.753466167,1.7639761710167208,-3.608496460713689,-1.1881242543643413,4.188615270313908,correr,correr/correr_014
3.763422167,2.1473886152388744,-0.9981958387884493,-1.2358537047559441,2.671143421269457,correr,correr/correr_014
3.773379167,2.449506733694589,1.6996689463198222,-1.2024379982253248,3.21478069315392,correr,correr/correr_014
3.783335167,2.6373395543413434,4.348622847984759,-1.0842385119430107,5.200159011961929,correr,correr/correr_014
3.793291167,2.686533421625427,6.814219513178595,-0.8863529466196238,7.378121098577581,correr,correr/correr_014
3.803248167,2.5849220950858434,8.974116332691162,-0.6214077286438645,9.359633206250958,correr,correr/correr_014
3.813204167,2.3349186793626617,10.727230796380464,-0.3073397671673654,10.98270383514609,correr,correr/correr_014
3.823160167,1.9543095375936823,12.000867145047438,0.035362141593046514,12.159004419888445,correr,correr/correr_014
3.833116167,1.4751945959970627,12.754926145969398,0.38638994152670453,12.845763397794064,correr,correr/correr_014
3.843073167,0.9410618555083274,12.982731547135263,0.7278212062329841,13.037125432744613,correr,correr/correr_014
3.853029167,0.4022516374695286,12.70853433668974,1.045488748065549,12.757809298190685,correr,correr/correr_014
3.862985167,-0.08967947159812051,11.98226200167365,1.3294520958391816,12.05612242636535,correr,correr/correr_014
3.872941167,-0.4879808511342915,10.872444490186293,1.5737171256872193,10.996579472496768,correr,correr/correr_014
3.882898167,-0.7562874986890432,9.458401466196209,1.7754681121826388,9.653269709989114,correr,correr/correr_014
3.892854167,-0.8729412726588169,7.822715059735576,1.9340925556214514,8.105406305980923,correr,correr/correr_014
3.902810167,-0.8333978789210986,6.044794745167202,2.0502202226899624,6.437196478073205,correr,correr/correr_014
3.912766167,-0.6503539688505895,4.196048542417267,2.124907858803528,4.748159334260675,correr,correr/correr_014
3.922723167,-0.35159504749906,2.336881923338526,2.159018773885351,3.2009370920156552,correr,correr/correr_014
3.932679167,0.024067754062536563,0.5154994237395557,2.152793980839701,2.2137842795993192,correr,correr/correr_014
3.942635167,0.4321098596263018,-1.2316986941648913,2.105594710197818,2.477363454886423,correr,correr/correr_014
3.952591167,0.828026015605635,-2.878454653324188,2.0158089763395446,3.6103481968993654,correr,correr/correr_014
3.962548167,1.1726402122635236,-4.406130564686647,1.8809420882610872,4.932242366294999,correr,correr/correr_014
3.972504167,1.4362746769229469,-5.800767478663387,1.6979318879580063,6.2124681878649115,correr,correr/correr_014
3.982460167,1.6012889114796458,-7.050174656806158,1.4637259022084137,7.376420702908378,correr,correr/correr_014
3.992416167,1.6627828146291512,-8.141467764030182,1.1761219255048236,8.392354069331311,correr,correr/correr_014
4.002373167,1.627544249458452,-9.059402205490036,0.8348123619854648,9.242217281827276,correr,correr/correr_014
4.012329167,1.511567133785554,-9.785732258387947,0.4425045454810654,9.911669955439727,correr,correr/correr_014
4.022285167,1.336638723783061,-10.299679888728203,0.005938177827512448,10.386050459637895,correr,correr/correr_014
4.032242167,1.1265754500076242,-10.579442502669762,-0.46339325939731657,10.649343135832849,correr,correr/correr_014
4.042198167,0.903672443200724,-10.604532710718669,-0.9489807211095324,10.685190794100972,correr,correr/correr_014
4.052154167,0.6858365521432587,-10.358644562057108,-1.4295963019598605,10.479295516678034,correr,correr/correr_014
4.062110167,0.48472354626432423,-9.832685831019813,-1.8801677294586796,10.022559466460583,correr,correr/correr_014
4.072067167,0.3050296433324028,-9.027599547798863,-2.2731795958632413,9.314394352494354,correr,correr/correr_014
4.082023167,0.1449230579699669,-7.956609725592149,-2.5805069040328634,8.365862591501262,correr,correr/correr_014
4.091979167,-0.0025401186616198722,-6.646558856938681,-2.7755723414621016,7.202815624021085,correr,correr/correr_014
4.101935167,-0.14728307836615867,-5.138059887983174,-2.8357173001110128,5.870489274653653,correr,correr/correr_014
4.111892167,-0.29970646979630206,-3.484273320133634,-2.7446609329452754,4.44557624771737,correr,correr/correr_014
4.121848167,-0.46821285798720336,-1.7482530698307184,-2.4948699240074608,3.082205057142381,correr,correr/correr_014
4.131804167,-0.657159954587061,0.0010132206585627302,-2.0895749819882896,2.1904757104063792,correr,correr/correr_014
4.141760167,-0.86560172366144,1.6935278533832254,-1.5440824542727607,2.4497945954270213,correr,correr/correr_014
4.151717167,-1.0870737279691847,3.2636209654599364,-0.8860013916353363,3.5521753281911947,correr,correr/correr_014
4.161673167,-1.3105173511927473,4.655013730006419,-0.1540914969711989,4.838424613834999,correr,correr/correr_014
4.171629167,-1.522231833742282,5.824905981044436,0.6043563092060633,6.050782262827081,correr,correr/correr_014
4.181585167,-1.7085257586029545,6.746527108221794,1.337414380941502,7.086844538730229,correr,correr/correr_014
4.191542167,-1.8585586804951162,7.409852097323086,1.9932215203833585,7.895130176404088,correr,correr/correr_014
4.201498167,-1.966771764643354,7.820497160893376,2.524846612192393,8.450042451540648,correr,correr/correr_014
4.211454167,-2.0343426425962874,7.997085418132533,2.894633347090825,8.744759995933787,correr,correr/correr_014
4.221411167,-2.069272859536793,7.967550998605622,3.0774697831023143,8.788320621626456,correr,correr/correr_014
4.231367167,-2.0849969916424,7.764912017625511,3.0626536068875128,8.603541027530701,correr,correr/correr_014
4.241323167,-2.0977280348823526,7.423011547883577,2.854280951507282,8.224869792190125,correr,correr/correr_014
4.251279167,-2.1230454779376395,6.972643606133486,2.47030519433594,7.6959397550077515,correr,correr/correr_014
4.261236167,-2.172420142465287,6.438387299987116,1.9405461822023142,7.0666795445445425,correr,correr/correr_014
4.271192167,-2.250408779674901,5.8363889421666455,1.3039666741730458,6.389687366940333,correr,correr/correr_014
4.281148167,-2.3531297961741893,5.173265376605869,0.6054951800333574,5.715463140242922,correr,correr/correr_014
4.291104167,-2.4683715819966014,4.446246427324974,-0.1073886675365729,5.086599835373703,correr,correr/correr_014
4.301061167,-2.5773406480908365,3.644614554114888,-0.7881309938779445,4.532885452763879,correr,correr/correr_014
4.311017167,-2.6577053622054825,2.7524136187424135,-1.3944644094813154,4.072310095049805,correr,correr/correr_014
4.320973167,-2.6873165673458628,1.7522697295523297,-1.8914389627986978,3.7241993620414524,correr,correr/correr_014
4.330929167,-2.6478573969051356,0.629999333949443,-2.253877823299619,3.533838309470852,correr,correr/correr_014
4.340886167,-2.5277225746877736,-0.6204955262582023,-2.4680199681968955,3.5868535900021397,correr,correr/correr_014
4.350842167,-2.3236342779010593,-1.9926771629829723,-2.532175579471726,3.9726504626739585,correr,correr/correr_014
4.360798167,-2.040804155812574,-3.463841058632674,-2.456326451826656,4.711328487782902,correr,correr/correr_014
4.370755167,-1.6917632677592898,-4.993203604746344,-2.260722138263099,5.736288850731312,correr,correr/correr_014
4.380711167,-1.294224804676802,-6.5220297376531535,-1.9736223871948286,6.935926403236223,correr,correr/correr_014
4.390667167,-0.8684717604897874,-7.975973182479308,-1.6284029597247272,8.186701875947211,correr,correr/correr_014
4.400623167,-0.43476744444351967,-9.269531485414635,-1.2602782327171589,9.364909925551974,correr,correr/correr_014
4.410580167,-0.01119827892309333,-10.312267119494882,-0.902913250262842,10.35172598568791,correr,correr/correr_014
4.420536167,0.387781425353341,-11.016243763917364,-0.5852124788714897,11.038590251718025,correr,correr/correr_014
4.430492167,0.7519838746846312,-11.303989760540418,-0.3285851127684337,11.333738678411523,correr,correr/correr_014
4.440448167,1.0753182745967917,-11.116235520195549,-0.14498718566345586,11.169065440588376,correr,correr/correr_014
4.450405167,1.354944812845254,-10.418677561848599,-0.03601022269457549,10.50647487598777,correr,correr/correr_014
4.460361167,1.5899652328094156,-9.20709187725334,0.006793887106111047,9.34337072124558,correr,correr/correr_014
4.470317167,1.7799255586692617,-7.510242065411641,0.0003013257119176438,7.718281607085854,correr,correr/correr_014
4.480273167,1.9234416353200854,-5.390191065029827,-0.0329405257914067,5.723187269367445,correr,correr/correr_014
4.490230167,2.017254341114972,-2.9398204674460584,-0.06825721583557857,3.566022785271511,correr,correr/correr_014
4.500186167,2.055964836027344,-0.2775842655138174,-0.08262894008851765,2.076263945933161,correr,correr/correr_014
4.510142167,2.0325856001911555,2.460227879990652,-0.058056691731400746,3.1917857107021668,correr,correr/correr_014
4.520099167,1.939883981703605,5.129176345437884,0.016100276587596718,5.4837814566206005,correr,correr/correr_014
4.530055167,1.7723252625599315,7.587498928928906,0.1422258599904354,7.793042090740653,correr,correr/correr_014
4.540011167,1.5282823405998411,9.707044293505962,0.3150697739802856,9.83166439577511,correr,correr/correr_014
4.549967167,1.2120985776586435,11.383141615058893,0.5236139200719496,11.459461921387968,correr,correr/correr_014
4.559924167,0.835580327807501,12.542260637640727,0.753627843294395,12.592634804238525,correr,correr/correr_014
4.569880167,0.41855312352712615,13.146540465023344,0.9902547728568166,13.190425217970654,correr,correr/correr_014
4.579836167,-0.01176901803747179,13.194677721532106,1.2200643486567002,13.250970368231314,correr,correr/correr_014
4.589792167,-0.4226886240902477,12.71919097970768,1.43225024749002,12.806554010452919,correr,correr/correr_014
4.599749167,-0.7790919758707691,11.780603037734199,1.6189392664713516,11.916818224176337,correr,correr/correr_014
4.609705167,-1.047349408217381,10.459487840716553,1.7748113173974773,10.660571367677855,correr,correr/correr_014
4.619661167,-1.1995220077424853,8.847534917921847,1.8963468724565515,9.127642556080987,correr,correr/correr_014
4.629618167,-1.2172214307124722,7.038775276301772,1.9810139731857486,7.412853820467525,correr,correr/correr_014
4.639574208,-1.094461566201111,5.121933041601782,2.0266178486662723,5.615979354224531,correr,correr/correr_014
4.649530208,-0.8389712062185735,3.1745909213207923,2.030916841402968,3.8608967118132616,correr,correr/correr_014
4.659486208,-0.4716862469930264,1.2595536547164923,1.9915055218115394,2.4031349458817104,correr,correr/correr_014
4.669443208,-0.02445514438989549,-0.5764936096233312,1.9059051501141784,1.9913355762541423,correr,correr/correr_014
4.679399208,0.4636973383447667,-2.302185979418536,1.7717867403966445,2.9418198039418852,correr,correr/correr_014
4.689355208,0.9511621160002928,-3.8989021532770516,1.5872706036714832,4.3157357821143565,correr,correr/correr_014
4.699311208,1.3984835593589577,-5.3569403707281795,1.3512777345918792,5.698992710763756,correr,correr/correr_014
4.709268208,1.7725437012022038,-6.671092422427765,1.0639325172393086,6.984077439611041,correr,correr/correr_014
4.719224208,2.0496269729014758,-7.836311312941618,0.7270207448555875,8.132484545625182,correr,correr/correr_014
4.729180208,2.217021296465945,-8.844136918586505,0.34449072629696703,9.124287102244917,correr,correr/correr_014
4.739137208,2.273072974886998,-9.680423592249227,-0.07704367866139553,9.944013143744266,correr,correr/correr_014
4.749093208,2.2258624883561042,-10.32471339818984,-0.5278684569982246,10.575103577730351,correr,correr/correr_014
4.759049208,2.0908608383721496,-10.75134701946378,-0.9948919308064147,10.997862143723875,correr,correr/correr_014
4.769005208,1.8880321010797219,-10.932142910148416,-1.4616144951280812,11.189849451846271,correr,correr/correr_014
4.778962208,1.6388599375206732,-10.84024680762891,-1.9084202430974748,11.128291898102928,correr,correr/correr_014
4.788918208,1.363708629703065,-10.45459122779145,-2.3132359428303353,10.79394457527658,correr,correr/correr_014
4.798874208,1.079812080259111,-9.764325254063044,-2.652565491744885,10.175664375548292,correr,correr/correr_014
4.808831208,0.800049246482871,-8.772580571369796,-2.902869438694217,9.274960897819327,correr,correr/correr_014
4.818787208,0.5325363606229365,-7.499020988274367,-3.042225974709109,8.110120198810852,correr,correr/correr_014
4.828743208,0.2809580258906329,-5.980764669915075,-3.052184516316634,6.7204399983081275,correr,correr/correr_014
4.838699208,0.045474678683647365,-4.271454020760794,-2.9197014549663436,5.174170849905086,correr,correr/correr_014
4.848656208,-0.17601600399934453,-2.438460498794143,-2.6390196895604396,3.597429104198018,correr,correr/correr_014
4.858612208,-0.3865175860782844,-0.5584346037565598,-2.213309539174662,2.3151639611962875,correr,correr/correr_014
4.868568208,-0.5887227140754535,1.2883713912303514,-1.6558321265243283,2.179053764146098,correr,correr/correr_014
4.878524208,-0.7841541142855366,3.024391330959495,-0.9903458840942392,3.2775944788634668,correr,correr/correr_014
4.888481208,-0.9727790954599774,4.58090030698905,-0.25049793185990105,4.689743703551655,correr,correr/correr_014
4.898437208,-1.15311171538073,5.903269204478422,0.5219461703909827,6.037439998333515,correr,correr/correr_014
4.908393208,-1.322709608387519,6.954657191195549,1.279992958022786,7.194108654152823,correr,correr/correr_014
4.918350208,-1.4788869852596749,7.717713232673321,1.9751773738430636,8.1025631694602,correr,correr/correr_014
4.928306208,-1.6194214019528772,8.194167963325942,2.5617530398983486,8.736675164256061,correr,correr/correr_014
4.938262208,-1.7430419302620976,8.402506328578086,3.0007946747958654,9.090933750321241,correr,correr/correr_014
4.948218208,-1.8495498688007193,8.374144942660083,3.2637100446624983,9.175998119741038,correr,correr/correr_014
4.958175208,-1.9395259472290007,8.148658311358941,3.3347669062868333,9.015712034804547,correr,correr/correr_014
4.968131208,-2.0136953972974316,7.768613838629986,3.21239212350243,8.644408208893807,correr,correr/correr_014
4.978087208,-2.072123532139245,7.274528907889005,2.9091575600151423,8.104052348865428,correr,correr/correr_014
4.988044208,-2.113470962999582,6.70040104556832,2.450510282313359,7.440909509369061,correr,correr/correr_014
4.998000208,-2.1345336694097283,6.070208478280515,1.8724211663892067,6.7014644653220925,correr,correr/correr_014
5.007956208,-2.130231691002721,5.3957276495371955,1.2182080336654315,5.927545422737771,correr,correr/correr_014
5.017912208,-2.094108997464887,4.675944550988332,0.5348363144173734,5.151291082864608,correr,correr/correr_014
5.027869208,-2.0192912146266706,3.898227212051611,-0.13098050478155096,4.39213709928105,correr,correr/correr_014
5.037825208,-1.8997431722895466,3.0412673052117216,-0.7365569724591996,3.660716748956245,correr,correr/correr_014
5.047781208,-1.7315962919213512,2.079594549695483,-1.2465760905721819,2.9794447735954357,correr,correr/correr_014
5.057738208,-1.5142906825634426,0.9892405046885727,-1.6357088252458098,2.438691536132027,correr,correr/correr_014
5.067694208,-1.2513035565664492,-0.24608384854028947,-1.8902775245030852,2.280233972825981,correr,correr/correr_014
5.077650208,-0.9503095733742406,-1.6290828682737952,-2.0088076902214778,2.755414236234337,correr,correr/correr_014
5.087606208,-0.6227245892520668,-3.1440752120397324,-2.001420794215358,3.7787140734037385,correr,correr/correr_014
5.097563208,-0.28269763161188866,-4.754046124534757,-1.8881456482585819,5.123081737993328,correr,correr/correr_014
5.107519208,0.054289507371859,-6.400097778317738,-1.6963461774505089,6.621313259194832,correr,correr/correr_014
5.117475208,0.3729983131063742,-8.003552086962435,-1.4575566121869166,8.143736551978504,correr,correr/correr_014
5.127432208,0.6599534579092954,-9.470636085600406,-1.204065686058489,9.569653108071709,correr,correr/correr_014
5.137388208,0.904695309504357,-10.699372727464832,-0.9655965335639038,10.780882479179896,correr,correr/correr_014
5.147344208,1.1005975240741241,-11.58804800496357,-0.7663972098608978,11.665399099843127,correr,correr/correr_014
5.157300208,1.2451387714444644,-12.04445098231223,-0.6230022571131695,12.124656771960366,correr,correr/correr_014
5.167257208,1.3395827448788453,-11.994996342282192,-0.5428611076829517,12.081767973437293,correr,correr/correr_014
5.177213208,1.3880952662742998,-11.392840198087821,-0.5239599759729645,11.489044795101135,correr,correr/correr_014
5.187169208,1.3964124511224842,-10.224182052398165,-0.5554874968995879,10.334042419762095,correr,correr/correr_014
5.197126208,1.3702640893550257,-8.512094243401616,-0.619503149404945,8.643908620250999,correr,correr/correr_014
5.207082208,1.3138361389880964,-6.317416317411464,-0.6934564579079415,6.489745463931694,correr,correr/correr_014
5.217038208,1.2286012845011824,-3.7364791637164245,-0.7532798909191598,4.004768189449687,correr,correr/correr_014
5.226995208,1.1128305212000829,-0.8956735395667579,-0.7766606428130378,1.625984198105644,correr,correr/correr_014
5.236951208,0.9620041553064436,2.0568519441124478,-0.7460204996244292,2.3901126543922366,correr,correr/correr_014
5.246907208,0.7701710852708686,4.961788715722989,-0.6507360682996726,5.063197427579673,correr,correr/correr_014
5.256863208,0.5320920847086169,7.66069185916799,-0.48823876815135075,7.694653913104749,correr,correr/correr_014
5.266820208,0.24579774001370192,10.008295509401696,-0.2638409974718423,10.014789443840192,correr,correr/correr_014
5.276776208,-0.08495191808264266,11.883819762558922,0.01060171162740089,11.8841281284603,correr,correr/correr_014
5.286732208,-0.44886275578148604,13.19997670801871,0.31883813644735176,13.211454144908403,correr,correr/correr_014
5.296689208,-0.8264412792223451,13.908615147040114,0.6426765599744182,13.947960913955018,correr,correr/correr_014
5.306645208,-1.190774005886572,14.002387241470268,0.9642412843079885,14.085970057030094,correr,correr/correr_014
5.316601208,-1.509802793405824,13.512394174292888,1.2676538962166972,13.655447528258962,correr,correr/correr_014
5.326557208,-1.749865496360113,12.502345720682342,1.5399707998865217,12.717790210540462,correr,correr/correr_014
5.336514208,-1.8800124840688166,11.060221247283199,1.7714183380507815,11.357854722943584,correr,correr/correr_014
5.346470208,-1.8764250716506052,9.288658450645567,1.9551140961391797,9.67587815090653,correr,correr/correr_014
5.356426208,-1.726196775771638,7.295300939412011,2.086518723021062,7.781692070930822,correr,correr/correr_014
5.366383208,-1.4298168696795472,5.184150929122415,2.1628373920570803,5.7963490855211,correr,correr/correr_014
5.376339208,-1.0019082944280588,3.048676966395378,2.1825186839125914,3.8809327849759283,correr,correr/correr_014
5.386295208,-0.4700742339772138,0.9670968171054655,2.1449179217113166,2.39935802455223,correr,correr/correr_014
5.396252208,0.1279667298437444,-1.0000494908900357,2.0501270209214826,2.2846214719486277,correr,correr/correr_014
5.406208208,0.7484973941703382,-2.8101700821399307,1.8989355564725776,3.473220477779945,correr,correr/correr_014
5.416164208,1.3465318441906295,-4.437052218451827,1.6928789388943506,4.93623535687266,correr,correr/correr_014
5.426120208,1.880467157131949,-5.867895571071862,1.4343419218491562,6.326586118186539,correr,correr/correr_014
5.436077208,2.3160354118535253,-7.09946547147639,1.1267065632980466,7.552211443638472,correr,correr/correr_014
5.446033208,2.629097847006384,-8.133917272458408,0.7745497647413649,8.583279852270445,correr,correr/correr_014
5.455989208,2.807038149214153,-8.974833431547982,0.3838968435813643,9.411401334641226,correr,correr/correr_014
5.465946208,2.8487356451150374,-9.623959269132055,-0.03747818760093491,10.036796869729287,correr,correr/correr_014
5.475902208,2.7632945969319933,-10.079021863137346,-0.4797420980289816,10.461961155904538,correr,correr/correr_014
5.485858208,2.567846372181046,-10.332876846042273,-0.930745545308825,10.68777180598052,correr,correr/correr_014
5.495815208,2.2848138651193106,-10.37406412765652,-1.3759001576571552,10.711427643727623,correr,correr/correr_014
5.505771208,1.9390334377271412,-10.188682808163565,-1.7982690550370133,10.526294677249703,correr,correr/correr_014
5.515727208,1.5550819954272563,-9.763334220169572,-2.178932951361035,10.123671464136079,correr,correr/correr_014
5.525684208,1.1550752471919783,-9.088744265610831,-2.4976674127513734,9.496199958776643,correr,correr/correr_014
5.535640208,0.7571075980291876,-8.163573638558052,-2.733940022418063,8.642428739268421,correr,correr/correr_014
5.545596208,0.37440974220187834,-6.997867201068726,-2.868214158290276,7.5721186253693835,correr,correr/correr_014
5.555552208,0.015215395524699837,-5.615590837590113,-2.8835260486843666,6.312670943184689,correr,correr/correr_014
5.565509208,-0.31674323113999103,-4.055763412520317,-2.7672736727307017,4.920096209689391,correr,correr/correr_014
5.575465208,-0.6212496317237126,-2.3718189989783602,-2.5131080850943235,3.5110096434213927,correr,correr/correr_014
5.585421208,-0.9003072148763833,-0.629033156833722,-2.122745310489273,2.3900383776749003,correr,correr/correr_014
5.595378208,-1.156735497922035,1.0998890656561762,-1.6074325438373354,2.265310652402959,correr,correr/correr_014
5.605334208,-1.3928584797639725,2.740660886539289,-0.9887396982794844,3.2293781182466903,correr,correr/correr_014
5.615290208,-1.6094618301810002,4.223999492503486,-0.2983500823315547,4.530071949440376,correr,correr/correr_014
5.625247208,-1.8051555444328684,5.49203854886888,0.4233797930891371,5.796578681520223,correr,correr/correr_014
5.635203792,-1.9762259713161103,6.503598107527926,1.130138303122767,6.890534813650558,correr,correr/correr_014
5.645159792,-2.1169959723830134,7.237480094628177,1.7734700630280174,7.746482177845734,correr,correr/correr_014
5.655116792,-2.220636504561193,7.693273201744833,2.3072703770453753,8.33313720245059,correr,correr/correr_014
5.665072792,-2.280296074945414,7.8895696243844835,2.6923910733525376,8.642570725154073,correr,correr/correr_014
5.675028792,-2.290352354094612,7.859915398118199,2.9007312583913127,8.685518165595576,correr,correr/correr_014
5.684985792,-2.2475622144652787,7.647145121778496,2.9182487107370685,8.488023324611643,correr,correr/correr_014
5.694941792,-2.151907180683961,7.2969389389536135,2.7464861262278406,8.0882141684465,correr,correr/correr_014
5.704897792,-2.0069998108607097,6.851480611511853,2.4024258146189443,7.532760755889255,correr,correr/correr_014
5.714853792,-1.8200129870485402,6.344019766008484,1.9167253706518437,6.872617420679848,correr,correr/correr_014
5.724810792,-1.6011885320797774,5.794986384422164,1.330600162998019,6.157610632759464,correr,correr/correr_014
5.734766792,-1.3630477098351546,5.21010043772503,0.6917672677106863,5.429694980672977,correr,correr/correr_014
5.744722792,-1.1194503681123025,4.580684716185677,0.04993223974159289,4.715753897769628,correr,correr/correr_014
5.754679792,-0.8846327653984977,3.886141592467516,-0.5477057980409207,4.023015442119281,correr,correr/correr_014
5.764635792,-0.6723091990676389,3.09831160003337,-1.0605080728228928,3.343084175215281,correr,correr/correr_014
5.774591792,-0.4948679443252882,2.187211963919245,-1.4576612373950044,2.6746152509166907,correr,correr/correr_014
5.784548792,-0.362646084871857,1.1274781888879213,-1.7203905429963349,2.088650968860546,correr,correr/correr_014
5.794504792,-0.2832452209932001,-0.09527537909023023,-1.8429541857088931,1.8670258122742178,correr,correr/correr_014
5.804460792,-0.2608593627723963,-1.4789792708331206,-1.8323655105150685,2.369175100077079,correr,correr/correr_014
5.814417792,-0.29562656268039283,-3.001240534516511,-1.7069193430360232,3.4653157798702425,correr,correr/correr_014
5.824373792,-0.38307406899473395,-4.617632500532681,-1.4937274127331952,4.8683156466957325,correr,correr/correr_014
5.834329792,-0.5137813481783022,-6.262448794702244,-1.2255676254108125,6.401894421533254,correr,correr/correr_014
